,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
3025,18,14,Árkád,104,1106,Budapest,Kerepesi út,61,,POINT (47.503 19.136),Kerepesi út 61.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 07:45:42.559420+00:00,,,47.503,19.136,14,Budapest Bank,bank,"{'brand': 'Budapest Bank', 'brand:wikidata': 'Q27493463', 'ref:vatin:hu': '10196445-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1138 Budapest, Váci út 193.', 'bic': 'BUDAHUHB', 'ref:vatin': 'HU10196445', 'ref:HU:company': '01 10 041037', 'operator': 'Budapest Bank Zrt.', 'brand:wikipedia': 'en:Budapest Bank'}",https://www.budapestbank.hu,hubpbank,(budapest bank|bp bank),(otpbank|otp|otp bank),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
3026,27,14,Bartók Béla út,110,1114,Budapest,Bartók Béla út,41,,POINT (47.4787 19.0493),Bartók Béla út 41. Fszt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 07:45:42.559420+00:00,,,47.4787,19.0493,14,Budapest Bank,bank,"{'brand': 'Budapest Bank', 'brand:wikidata': 'Q27493463', 'ref:vatin:hu': '10196445-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1138 Budapest, Váci út 193.', 'bic': 'BUDAHUHB', 'ref:vatin': 'HU10196445', 'ref:HU:company': '01 10 041037', 'operator': 'Budapest Bank Zrt.', 'brand:wikipedia': 'en:Budapest Bank'}",https://www.budapestbank.hu,hubpbank,(budapest bank|bp bank),(otpbank|otp|otp bank),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
3027,29,14,Gazdagrét,114,1118,Budapest,Rétköz utca,,,POINT (47.4666 19.0054),Rétköz utca Eleven Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 07:45:42.559420+00:00,,,47.4666,19.0054,14,Budapest Bank,bank,"{'brand': 'Budapest Bank', 'brand:wikidata': 'Q27493463', 'ref:vatin:hu': '10196445-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1138 Budapest, Váci út 193.', 'bic': 'BUDAHUHB', 'ref:vatin': 'HU10196445', 'ref:HU:company': '01 10 041037', 'operator': 'Budapest Bank Zrt.', 'brand:wikipedia': 'en:Budapest Bank'}",https://www.budapestbank.hu,hubpbank,(budapest bank|bp bank),(otpbank|otp|otp bank),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
3028,26,14,Dél-Buda,115,1119,Budapest,Etele út,57,,POINT (47.4642 19.0308),Etele út 57.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 07:45:42.559420+00:00,,,47.4642,19.0308,14,Budapest Bank,bank,"{'brand': 'Budapest Bank', 'brand:wikidata': 'Q27493463', 'ref:vatin:hu': '10196445-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1138 Budapest, Váci út 193.', 'bic': 'BUDAHUHB', 'ref:vatin': 'HU10196445', 'ref:HU:company': '01 10 041037', 'operator': 'Budapest Bank Zrt.', 'brand:wikipedia': 'en:Budapest Bank'}",https://www.budapestbank.hu,hubpbank,(budapest bank|bp bank),(otpbank|otp|otp bank),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
3029,90,14,MOM,118,1123,Budapest,Alkotás utca,53,,POINT (47.4911 19.0239),Alkotás utca 53.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 07:45:42.559420+00:00,,,47.4911,19.0239,14,Budapest Bank,bank,"{'brand': 'Budapest Bank', 'brand:wikidata': 'Q27493463', 'ref:vatin:hu': '10196445-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1138 Budapest, Váci út 193.', 'bic': 'BUDAHUHB', 'ref:vatin': 'HU10196445', 'ref:HU:company': '01 10 041037', 'operator': 'Budapest Bank Zrt.', 'brand:wikipedia': 'en:Budapest Bank'}",https://www.budapestbank.hu,hubpbank,(budapest bank|bp bank),(otpbank|otp|otp bank),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
3030,93,14,Budai Privátbanki Központ,121,1126,Budapest,Nagy Jenő utca,12,,POINT (47.4912 19.0198),Nagy Jenő utca 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 07:45:42.559420+00:00,,,47.4912,19.0198,14,Budapest Bank,bank,"{'brand': 'Budapest Bank', 'brand:wikidata': 'Q27493463', 'ref:vatin:hu': '10196445-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1138 Budapest, Váci út 193.', 'bic': 'BUDAHUHB', 'ref:vatin': 'HU10196445', 'ref:HU:company': '01 10 041037', 'operator': 'Budapest Bank Zrt.', 'brand:wikipedia': 'en:Budapest Bank'}",https://www.budapestbank.hu,hubpbank,(budapest bank|bp bank),(otpbank|otp|otp bank),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
3031,13,14,Nyugati tér,123,1132,Budapest,Nyugati tér,4,,POINT (47.5108 19.0557),Nyugati tér 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 07:45:42.559420+00:00,,,47.5108,19.0557,14,Budapest Bank,bank,"{'brand': 'Budapest Bank', 'brand:wikidata': 'Q27493463', 'ref:vatin:hu': '10196445-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1138 Budapest, Váci út 193.', 'bic': 'BUDAHUHB', 'ref:vatin': 'HU10196445', 'ref:HU:company': '01 10 041037', 'operator': 'Budapest Bank Zrt.', 'brand:wikipedia': 'en:Budapest Bank'}",https://www.budapestbank.hu,hubpbank,(budapest bank|bp bank),(otpbank|otp|otp bank),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
3032,92,14,Váci Greens,129,1138,Budapest,Váci út,117-119,,POINT (47.5446 19.0717),Váci út 117-119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 07:45:42.559420+00:00,,,47.5446,19.0717,14,Budapest Bank,bank,"{'brand': 'Budapest Bank', 'brand:wikidata': 'Q27493463', 'ref:vatin:hu': '10196445-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1138 Budapest, Váci út 193.', 'bic': 'BUDAHUHB', 'ref:vatin': 'HU10196445', 'ref:HU:company': '01 10 041037', 'operator': 'Budapest Bank Zrt.', 'brand:wikipedia': 'en:Budapest Bank'}",https://www.budapestbank.hu,hubpbank,(budapest bank|bp bank),(otpbank|otp|otp bank),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
3033,80,14,Észak-Pest,129,1138,Budapest,Váci út,193,,POINT (47.5573 19.0771),Váci út 193.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 07:45:42.559420+00:00,,,47.5573,19.0771,14,Budapest Bank,bank,"{'brand': 'Budapest Bank', 'brand:wikidata': 'Q27493463', 'ref:vatin:hu': '10196445-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1138 Budapest, Váci út 193.', 'bic': 'BUDAHUHB', 'ref:vatin': 'HU10196445', 'ref:HU:company': '01 10 041037', 'operator': 'Budapest Bank Zrt.', 'brand:wikipedia': 'en:Budapest Bank'}",https://www.budapestbank.hu,hubpbank,(budapest bank|bp bank),(otpbank|otp|otp bank),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
3034,33,14,Fogarasi út,138,1148,Budapest,Fogarasi út,13,,POINT (47.5033 19.1184),Fogarasi út 13.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2021-11-20 07:45:42.559420+00:00,,,47.5033,19.1184,14,Budapest Bank,bank,"{'brand': 'Budapest Bank', 'brand:wikidata': 'Q27493463', 'ref:vatin:hu': '10196445-4-44', 'atm': 'yes', 'air_conditioning': 'yes', 'amenity': 'bank', 'operator:addr': '1138 Budapest, Váci út 193.', 'bic': 'BUDAHUHB', 'ref:vatin': 'HU10196445', 'ref:HU:company': '01 10 041037', 'operator': 'Budapest Bank Zrt.', 'brand:wikipedia': 'en:Budapest Bank'}",https://www.budapestbank.hu,hubpbank,(budapest bank|bp bank),(otpbank|otp|otp bank),False,False,300.0,100.0,40.0,,,,,2021-11-21 17:53:40.140152,
