,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_ref,poi_phone,poi_email,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_hash,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,osm_id,node,osm_version,osm_changeset,osm_timestamp,osm_nodes
778,1703,12,,3889,8900,Zalaegerszeg,Balatoni út,,,POINT (46.844335 16.862785),Balatoni út I.  ,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,46.844335,16.862785,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,206814849,False,7,0,1493132886000000000,"[2168633071, 2168633083, 2168633079, 2168633076, 2168633071]"
779,1704,12,,710,2170,Aszód,Pesti út,3,,POINT (47.64933 19.47008),Pesti út 3.  ,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,47.64933,19.47008,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,274978776,False,4,0,1426408263000000000,"[2796445599, 770083289, 2796445601, 2796445602, 2796445599]"
780,1705,12,,3357,8200,Veszprém,Budapesti út,70,,POINT (47.098859 17.927972),Budapesti út 70.,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,47.098859,17.927972,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,1811646029,True,8,0,1448211747000000000,
781,1706,12,,2356,6000,Kecskemét,M5 autópálya,,,POINT (46.847663 19.664605),M5 autópálya jobb,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,46.847663,19.664605,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,280520579,True,6,0,1502276292000000000,
782,1707,12,,993,2760,Nagykáta,Ady Endre út,,,POINT (47.419644 19.741659),Ady Endre út,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,47.419644,19.741659,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,2313702325,True,2,0,1426408285000000000,
783,1708,12,,2668,7090,Tamási,Szabadság utca,90,,POINT (46.643517 18.277916),Szabadság u. 90.  ,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,46.643517,18.277916,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,2387816415,True,4,0,1483203065000000000,
784,1709,12,,2664,7084,Pincehely,Kossuth Lajos út,4,,POINT (46.677529 18.427824),Kossuth Lajos út 4.,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,46.677529,18.427824,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,2390898481,True,2,0,1506409546000000000,
785,1710,12,,848,2483,Gárdony,Szabadság út,32,,POINT (47.203979 18.622846),Szabadság út 32.,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,47.203979,18.622846,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,458959787,False,1,0,1481443757000000000,"[4548815082, 4548815083, 4548815084, 4548815085, 4548815082]"
786,1711,12,,3454,8330,Sümeg,Alkotmány utca,,,POINT (46.983846 17.272299),Alkotmány u.  ,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,46.983846,17.272299,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,1833360914,True,1,0,1342890929000000000,
787,1712,12,,3889,8900,Zalaegerszeg,Zrínyi Miklós út,20,,POINT (46.822029 16.847802),Zrínyi Miklós út 20.  ,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,46.822029,16.847802,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,3479941514,True,2,0,1505120890000000000,
788,1713,12,,128,1138,Budapest,Váci út,178,,POINT (47.551024 19.073728),Váci út 178.,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,47.551024,19.073728,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,1408782730,True,6,0,1477753150000000000,
789,1714,12,,2297,5650,Mezőberény,Békési út,,,POINT (46.817953 21.032896),Békési út,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,46.817953,21.032896,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,2159480361,True,3,0,1426408275000000000,
790,1715,12,,3672,8648,Balatonkeresztúr,,,,POINT (46.697784 17.372152),7.sz.fkl.út  ,,,,,,,,,,,,,,,,,,,,,2018-06-18 15:15:00.858994+00:00,,,46.697784,17.372152,12,MOL,fuel,"{'amenity': 'fuel', 'brand': 'MOL', 'operator': 'MOL Nyrt.', 'payment:cash': 'yes', 'payment:debit_cards': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}",https://www.mol.hu,humolfu,230140485,False,2,0,1407621135000000000,"[2386678044, 2386678045, 2386678046, 2386678047, 2386678048, 2386678049, 2386678044]"
